PM2.5(微克每立方米),PM10(微克每立方米),SO2(微克每立方米),NO2(微克每立方米),CO(毫克每立方米),O3(微克每立方米),U(m/s),V(m/s),TEMP(K),RH(%),PSFC(Pa),lat,lon,AQI,Major pollutants,id
39.459999,64.510002,9.850000,16.969999,0.520000,86.580002,-0.610000,1.160000,302.089996,65.480003,96777.773438,29.03,105.7,57.255001,PM10,7346
19.610001,22.900000,5.870000,1.800000,0.190000,58.049999,-0.670000,7.640000,282.010010,90.019997,63229.460938,29.03,99.17,28.014286,PM2.5,7522
21.330000,25.290001,6.500000,1.960000,0.200000,58.580002,-0.140000,6.150000,282.250000,93.160004,64076.269531,29.04,99.33,30.471428,PM2.5,7523
22.549999,26.969999,7.140000,2.000000,0.210000,59.970001,0.160000,3.460000,283.250000,88.730003,65132.820312,29.05,99.48,32.214283,PM2.5,7524
23.950001,28.660000,7.340000,2.160000,0.220000,59.970001,-0.090000,3.820000,281.720001,94.459999,63697.121094,29.05,99.64,34.214287,PM2.5,7525
24.049999,28.430000,7.290000,2.380000,0.210000,61.270000,1.530000,4.120000,280.119995,98.010002,61872.078125,29.06,99.79,34.357143,PM2.5,7526
25.459999,29.959999,7.870000,2.090000,0.220000,62.669998,2.730000,3.920000,279.980011,95.419998,61169.550781,29.07,99.95,36.371426,PM2.5,7527
26.530001,30.930000,8.140000,1.710000,0.220000,63.240002,1.500000,4.440000,280.109985,90.410004,60568.949219,29.07,100.1,37.900002,PM2.5,7528
27.230000,31.350000,8.200000,1.590000,0.220000,64.349998,0.280000,4.940000,279.799988,92.080002,60294.429688,29.08,100.26,38.899998,PM2.5,7529
28.160000,32.590000,8.230000,1.480000,0.220000,63.849998,-0.210000,6.460000,279.019989,97.099998,59982.808594,29.08,100.41,40.228573,PM2.5,7530
28.780001,33.869999,8.820000,1.200000,0.220000,67.129997,-0.680000,6.790000,279.890015,96.199997,61268.011719,29.09,100.57,41.114288,PM2.5,7531
29.700001,35.630001,9.590000,1.220000,0.240000,69.180000,-0.660000,6.360000,280.279999,97.260002,62129.351562,29.1,100.72,42.428574,PM2.5,7532
32.090000,39.080002,10.440000,1.370000,0.260000,68.809998,-0.740000,6.490000,279.970001,99.000000,61996.480469,29.1,100.88,45.842857,PM2.5,7533
32.790001,40.770000,11.030000,1.440000,0.270000,68.500000,-2.190000,7.370000,280.980011,93.459999,62972.539062,29.11,101.03,46.842857,PM2.5,7534
33.700001,42.230000,11.320000,1.600000,0.280000,69.480003,-1.940000,6.450000,279.609985,97.580002,61662.550781,29.11,101.19,48.142857,PM2.5,7535
35.990002,45.549999,11.950000,1.960000,0.310000,68.629997,-0.870000,4.620000,279.059998,99.879997,61156.078125,29.12,101.35,51.237503,PM2.5,7536
35.639999,45.529999,12.450000,1.960000,0.310000,72.290001,-1.300000,3.560000,279.850006,97.470001,62180.128906,29.12,101.5,50.799999,PM2.5,7537
35.830002,45.650002,11.910000,1.880000,0.310000,71.779999,-1.020000,4.750000,278.010010,99.760002,59678.289062,29.13,101.66,51.037502,PM2.5,7538
36.180000,46.119999,12.010000,1.880000,0.320000,73.580002,0.050000,4.250000,277.899994,100.000000,59505.300781,29.13,101.81,51.474998,PM2.5,7539
37.950001,49.509998,11.880000,2.410000,0.350000,68.010002,-0.400000,2.260000,280.869995,97.980003,64010.050781,29.13,101.97,53.687500,PM2.5,7540
40.369999,53.980000,12.190000,3.700000,0.370000,69.099998,-0.960000,-1.060000,284.609985,95.959999,70976.289062,29.14,102.12,56.712498,PM2.5,7541
38.959999,55.040001,15.040000,6.010000,0.430000,73.989998,0.570000,-1.760000,289.200012,85.599998,78414.593750,29.14,102.28,54.949997,PM2.5,7542
41.000000,58.500000,15.520000,6.990000,0.470000,73.379997,1.350000,-0.720000,290.369995,84.139999,80217.140625,29.14,102.43,57.500000,PM2.5,7543
44.330002,62.430000,14.850000,6.060000,0.510000,75.639999,0.280000,-0.240000,289.950012,86.690002,79051.273438,29.15,102.59,61.662502,PM2.5,7544
46.110001,64.370003,14.620000,5.620000,0.530000,79.169998,-1.370000,0.450000,290.859985,83.150002,80038.390625,29.15,102.74,63.887501,PM2.5,7545
47.150002,65.139999,14.150000,5.800000,0.560000,81.570000,-1.570000,0.840000,291.450012,81.769997,81062.593750,29.15,102.9,65.187500,PM2.5,7546
48.619999,67.230003,13.010000,7.280000,0.590000,80.610001,-0.460000,0.050000,292.549988,79.050003,82828.703125,29.16,103.06,67.025002,PM2.5,7547
49.779999,68.260002,12.260000,7.680000,0.610000,82.040001,0.070000,0.790000,293.119995,78.120003,83593.171875,29.16,103.21,68.474998,PM2.5,7548
51.480000,70.070000,11.850000,7.890000,0.630000,83.849998,-0.150000,1.720000,292.869995,80.540001,82859.000000,29.16,103.37,70.599998,PM2.5,7549
49.830002,68.239998,11.630000,8.400000,0.650000,87.129997,0.260000,1.620000,296.549988,69.970001,87302.109375,29.16,103.52,68.537506,PM2.5,7550
46.770000,65.699997,11.870000,10.220000,0.690000,88.059998,0.680000,0.800000,300.690002,59.650002,92840.406250,29.16,103.68,64.712502,PM2.5,7551
45.860001,65.489998,12.410000,12.630000,0.750000,86.629997,0.100000,0.830000,301.869995,57.520000,94727.500000,29.17,103.83,63.575001,PM2.5,7552
45.610001,66.379997,12.100000,14.010000,0.810000,83.849998,-0.440000,0.820000,302.019989,58.610001,95645.703125,29.17,103.99,63.262501,PM2.5,7553
43.849998,66.690002,12.120000,15.360000,0.870000,83.370003,-0.670000,0.520000,301.920013,60.459999,95977.671875,29.17,104.14,61.062500,PM2.5,7554
44.650002,68.849998,12.690000,18.809999,0.930000,81.089996,-0.650000,-0.030000,301.820007,62.520000,96147.046875,29.17,104.3,62.062500,PM2.5,7555
45.130001,69.489998,12.410000,19.270000,0.930000,83.279999,-0.590000,-0.150000,301.720001,64.040001,95971.867188,29.17,104.46,62.662502,PM2.5,7556
45.029999,69.160004,12.110000,18.730000,0.910000,86.300003,-0.600000,-0.010000,301.619995,64.470001,95625.179688,29.17,104.61,62.537498,PM2.5,7557
44.029999,67.699997,12.380000,19.299999,0.890000,87.339996,-0.490000,0.180000,301.940002,63.750000,96009.343750,29.17,104.77,61.287498,PM2.5,7558
43.259998,67.230003,12.080000,18.680000,0.860000,87.440002,-0.410000,0.660000,302.049988,64.830002,96676.343750,29.17,104.92,60.324997,PM2.5,7559
41.930000,66.129997,11.610000,17.770000,0.790000,89.010002,-0.520000,1.210000,301.959991,65.790001,96727.718750,29.17,105.08,58.662498,PM2.5,7560
41.070000,66.080002,12.310000,20.690001,0.730000,89.750000,-0.680000,1.330000,301.850006,66.669998,96634.046875,29.17,105.23,58.040001,PM10,7561
40.730000,66.379997,12.470000,22.370001,0.660000,88.889999,-0.850000,1.220000,301.829987,67.379997,96705.179688,29.17,105.39,58.189999,PM10,7562
40.570000,66.080002,11.370000,18.809999,0.580000,89.040001,-0.860000,1.220000,301.670013,67.440002,96331.953125,29.17,105.54,58.040001,PM10,7563
40.139999,65.699997,10.870000,17.650000,0.540000,89.160004,-0.680000,1.280000,301.670013,67.040001,96178.632812,29.17,105.7,57.849998,PM10,7564
19.410000,22.190001,5.850000,1.680000,0.190000,57.529999,-0.980000,5.710000,285.390015,76.050003,66004.343750,29.17,99.16,27.728571,PM2.5,7744
21.840000,25.150000,6.600000,1.800000,0.200000,59.810001,-1.570000,6.480000,282.589996,88.820000,63881.941406,29.17,99.32,31.200001,PM2.5,7745
23.719999,27.270000,7.050000,1.850000,0.210000,60.330002,-0.130000,5.020000,280.929993,96.750000,62669.839844,29.18,99.47,33.885712,PM2.5,7746
25.049999,28.780001,7.170000,2.030000,0.210000,59.889999,1.100000,5.140000,279.980011,99.120003,61646.511719,29.19,99.63,35.785713,PM2.5,7747
25.129999,28.709999,7.240000,2.090000,0.210000,60.750000,1.660000,5.790000,278.929993,99.230003,60151.250000,29.2,99.78,35.899998,PM2.5,7748
25.590000,29.250000,7.970000,1.810000,0.210000,65.120003,1.670000,4.360000,280.230011,92.029999,61166.000000,29.2,99.94,36.557144,PM2.5,7749
26.820000,30.549999,8.110000,1.670000,0.210000,64.279999,1.430000,4.580000,280.200012,90.500000,60923.410156,29.21,100.1,38.314285,PM2.5,7750
28.570000,32.000000,8.210000,1.580000,0.210000,63.650002,1.710000,5.100000,278.410004,97.610001,59053.898438,29.21,100.25,40.814285,PM2.5,7751
29.040001,32.619999,8.270000,1.430000,0.210000,63.700001,0.970000,6.090000,278.760010,96.790001,59426.910156,29.22,100.41,41.485714,PM2.5,7752
29.410000,33.439999,8.980000,1.130000,0.220000,68.389999,-0.190000,6.650000,280.690002,91.489998,61764.789062,29.23,100.56,42.014286,PM2.5,7753
30.190001,35.169998,9.650000,1.180000,0.230000,69.680000,-0.020000,7.040000,280.959991,91.720001,62272.500000,29.23,100.72,43.128571,PM2.5,7754
31.260000,37.919998,10.600000,1.330000,0.250000,69.610001,0.090000,6.180000,282.299988,86.379997,63661.929688,29.24,100.87,44.657143,PM2.5,7755
30.660000,39.169998,11.300000,1.520000,0.260000,69.699997,-0.710000,5.680000,284.809998,75.930000,66229.992188,29.24,101.03,43.799999,PM2.5,7756
31.059999,40.150002,11.580000,1.600000,0.270000,72.500000,-1.660000,7.240000,281.769989,82.879997,62728.410156,29.25,101.18,44.371429,PM2.5,7757
34.770000,44.389999,12.190000,1.780000,0.280000,71.849998,-1.860000,6.460000,278.279999,98.349998,59768.589844,29.25,101.34,49.671429,PM2.5,7758
35.830002,45.230000,12.190000,1.770000,0.290000,71.290001,-0.860000,5.010000,278.279999,99.110001,60019.660156,29.26,101.5,51.037502,PM2.5,7759
36.090000,46.060001,12.010000,1.760000,0.290000,71.050003,0.210000,5.180000,277.420013,99.309998,58621.410156,29.26,101.65,51.362499,PM2.5,7760
36.560001,47.520000,12.080000,1.870000,0.300000,71.800003,-0.240000,4.330000,277.459991,99.480003,58634.640625,29.27,101.81,51.950001,PM2.5,7761
39.279999,51.970001,12.220000,2.510000,0.330000,69.250000,-2.030000,1.080000,280.250000,99.400002,63323.550781,29.27,101.96,55.349998,PM2.5,7762
40.080002,54.970001,12.670000,3.630000,0.360000,74.900002,-1.250000,-1.500000,285.720001,95.760002,73444.750000,29.27,102.12,56.350002,PM2.5,7763
36.950001,52.200001,13.780000,5.110000,0.400000,79.400002,0.860000,-0.750000,292.450012,74.330002,82712.960938,29.28,102.27,52.437500,PM2.5,7764
37.889999,54.259998,13.840000,5.790000,0.430000,80.559998,0.540000,-0.090000,293.320007,74.720001,84261.476562,29.28,102.43,53.612499,PM2.5,7765
41.779999,59.910000,13.970000,6.180000,0.490000,80.000000,-0.510000,0.320000,292.750000,78.050003,83407.703125,29.28,102.59,58.474998,PM2.5,7766
44.910000,63.580002,13.870000,6.420000,0.520000,80.699997,-1.710000,1.140000,292.820007,77.610001,83356.117188,29.29,102.74,62.387501,PM2.5,7767
48.049999,66.940002,13.380000,6.740000,0.560000,83.389999,-2.240000,0.570000,291.920013,80.519997,81900.437500,29.29,102.9,66.312500,PM2.5,7768
50.599998,69.750000,12.540000,7.860000,0.590000,82.870003,-1.420000,-0.380000,291.209991,84.650002,80803.968750,29.29,103.05,69.500000,PM2.5,7769
50.400002,69.519997,12.060000,8.800000,0.610000,85.370003,-0.260000,-0.370000,293.880005,76.419998,84109.500000,29.29,103.21,69.250000,PM2.5,7770
48.590000,67.220001,11.700000,9.150000,0.630000,86.449997,0.460000,0.750000,297.380005,66.660004,88588.523438,29.3,103.36,66.987503,PM2.5,7771
47.680000,66.750000,11.700000,10.230000,0.660000,86.879997,0.800000,1.800000,299.239990,62.259998,90891.117188,29.3,103.52,65.849998,PM2.5,7772
45.720001,65.849998,11.910000,12.100000,0.710000,86.300003,1.010000,1.630000,301.170013,58.340000,93610.992188,29.3,103.68,63.400002,PM2.5,7773
45.009998,66.059998,12.140000,14.770000,0.770000,83.650002,0.380000,1.140000,302.230011,56.810001,95538.273438,29.3,103.83,62.512497,PM2.5,7774
44.630001,67.519997,12.250000,16.860001,0.840000,81.430000,-0.700000,0.880000,301.790009,60.009998,95565.429688,29.3,103.99,62.037502,PM2.5,7775
44.990002,69.379997,12.240000,18.340000,0.890000,80.510002,-1.110000,0.460000,301.359985,62.919998,95203.601562,29.3,104.14,62.487503,PM2.5,7776
44.490002,69.750000,12.550000,20.860001,0.910000,79.919998,-0.790000,-0.120000,301.339996,63.480000,95105.226562,29.31,104.3,61.862503,PM2.5,7777
43.400002,68.680000,12.380000,20.700001,0.880000,84.379997,-0.650000,-0.300000,301.579987,63.380001,95340.718750,29.31,104.45,60.500000,PM2.5,7778
43.439999,68.029999,12.950000,20.950001,0.850000,90.559998,-0.980000,-0.050000,301.649994,63.860001,95475.289062,29.31,104.61,60.549999,PM2.5,7779
45.240002,68.449997,15.200000,25.370001,0.860000,90.660004,-1.030000,0.280000,301.799988,64.339996,95861.179688,29.31,104.77,62.800003,PM2.5,7780
45.500000,68.010002,15.100000,24.190001,0.810000,92.389999,-0.880000,0.650000,301.950012,65.519997,96616.023438,29.31,104.92,63.125000,PM2.5,7781
43.740002,66.739998,12.600000,18.090000,0.730000,94.110001,-0.910000,1.250000,301.869995,66.250000,96625.156250,29.31,105.08,60.925003,PM2.5,7782
42.209999,66.169998,12.780000,20.000000,0.690000,93.900002,-0.900000,1.580000,301.739990,66.379997,96310.773438,29.31,105.23,59.012497,PM2.5,7783
41.959999,66.809998,12.970000,21.600000,0.640000,93.419998,-0.830000,1.560000,301.589996,67.720001,96370.367188,29.31,105.39,58.699997,PM2.5,7784
20.260000,22.780001,5.860000,1.610000,0.190000,57.630001,-1.360000,3.590000,284.950012,81.459999,66545.601562,29.3,99.15,28.942858,PM2.5,7971
22.020000,24.940001,6.600000,1.620000,0.200000,60.400002,-0.670000,5.900000,283.040009,86.910004,64430.851562,29.31,99.31,31.457144,PM2.5,7972
23.750000,26.840000,7.010000,1.570000,0.200000,61.180000,0.420000,6.310000,280.160004,97.010002,61443.390625,29.32,99.47,33.928570,PM2.5,7973
24.940001,28.059999,7.340000,1.770000,0.200000,62.619999,1.580000,5.380000,279.489990,98.150002,60708.921875,29.32,99.62,35.628571,PM2.5,7974
25.209999,28.360001,7.240000,1.810000,0.200000,61.250000,1.650000,5.920000,279.049988,97.160004,59983.531250,29.33,99.78,36.014286,PM2.5,7975
26.049999,29.309999,7.780000,1.600000,0.210000,64.349998,1.260000,5.530000,279.260010,94.809998,60032.089844,29.34,99.93,37.214283,PM2.5,7976
26.990000,30.240000,8.130000,1.500000,0.210000,65.919998,1.760000,6.000000,278.980011,93.570000,59647.289062,29.34,100.09,38.557144,PM2.5,7977
29.180000,31.950001,8.180000,1.440000,0.210000,63.790001,2.640000,6.370000,277.929993,96.889999,58406.199219,29.35,100.24,41.685715,PM2.5,7978
29.879999,32.730000,8.340000,1.300000,0.210000,63.770000,1.440000,6.250000,278.559998,96.220001,58971.089844,29.36,100.4,42.685715,PM2.5,7979
30.379999,33.630001,8.910000,1.150000,0.220000,67.269997,-0.130000,6.440000,280.000000,93.629997,60969.710938,29.36,100.56,43.399998,PM2.5,7980
30.430000,34.860001,9.600000,1.170000,0.220000,69.730003,-0.500000,6.230000,281.100006,90.989998,62356.070312,29.37,100.71,43.471428,PM2.5,7981
30.330000,37.009998,10.520000,1.290000,0.240000,70.949997,-0.580000,4.710000,282.109985,89.419998,63861.109375,29.37,100.87,43.328571,PM2.5,7982
27.559999,36.230000,11.160000,1.470000,0.250000,74.330002,0.990000,2.970000,284.290009,81.160004,66388.640625,29.38,101.02,39.371429,PM2.5,7983
27.750000,37.169998,11.400000,1.700000,0.250000,74.220001,1.900000,3.610000,284.049988,78.580002,65487.820312,29.38,101.18,39.642857,PM2.5,7984
31.480000,41.889999,12.270000,1.910000,0.270000,73.980003,-0.130000,5.890000,281.160004,83.970001,62012.109375,29.39,101.33,44.971428,PM2.5,7985
33.849998,43.080002,12.220000,1.530000,0.270000,74.660004,-0.830000,7.010000,278.450012,93.059998,59476.769531,29.39,101.49,48.357140,PM2.5,7986
34.930000,45.470001,12.150000,1.640000,0.280000,72.959999,0.090000,5.830000,277.450012,96.269997,58275.140625,29.4,101.65,49.900002,PM2.5,7987
36.389999,49.160000,12.880000,2.110000,0.300000,74.379997,-1.280000,3.020000,277.880005,98.879997,59302.140625,29.4,101.8,51.737499,PM2.5,7988
39.310001,53.779999,12.880000,2.760000,0.320000,73.129997,-2.870000,0.220000,280.980011,99.820000,65061.410156,29.41,101.96,55.387501,PM2.5,7989
37.840000,53.840000,12.710000,4.000000,0.350000,77.129997,-1.080000,-0.560000,286.959991,91.919998,75203.296875,29.41,102.11,53.549999,PM2.5,7990
35.880001,51.189999,12.490000,4.390000,0.380000,81.120003,0.060000,-0.750000,290.829987,79.980003,79998.859375,29.41,102.27,51.100002,PM2.5,7991
36.910000,53.080002,12.060000,4.830000,0.400000,82.019997,-1.020000,-1.480000,291.100006,80.970001,80195.953125,29.42,102.43,52.387501,PM2.5,7992
40.369999,59.459999,12.880000,6.940000,0.490000,81.559998,-1.060000,-0.890000,292.670013,78.279999,83239.500000,29.42,102.58,56.712498,PM2.5,7993
47.680000,68.290001,13.630000,7.650000,0.550000,83.839996,-1.630000,0.400000,291.529999,81.349998,81061.476562,29.42,102.74,65.849998,PM2.5,7994
52.669998,72.989998,13.440000,7.700000,0.580000,86.339996,-2.650000,1.090000,288.279999,91.919998,76196.953125,29.42,102.89,72.087494,PM2.5,7995
54.900002,75.129997,12.850000,8.560000,0.590000,86.370003,-2.640000,0.880000,288.510010,92.970001,76695.156250,29.43,103.05,74.875000,PM2.5,7996
54.380001,74.959999,12.590000,10.150000,0.620000,88.199997,-1.860000,0.670000,291.950012,83.389999,81378.039062,29.43,103.21,74.224998,PM2.5,7997
49.160000,69.629997,12.400000,10.960000,0.650000,89.959999,-0.570000,0.710000,297.190002,67.160004,87989.468750,29.43,103.36,67.699997,PM2.5,7998
46.500000,67.930000,12.760000,13.450000,0.700000,87.309998,0.410000,1.110000,300.589996,58.889999,92466.406250,29.43,103.52,64.375000,PM2.5,7999
45.000000,67.709999,13.230000,16.680000,0.780000,83.980003,0.440000,1.360000,302.170013,55.830002,94939.492188,29.44,103.67,62.500000,PM2.5,8000
45.799999,69.930000,13.840000,21.330000,0.870000,78.980003,-0.740000,1.010000,302.190002,58.090000,95923.117188,29.44,103.83,63.500000,PM2.5,8001
47.080002,72.349998,13.560000,23.440001,0.930000,74.980003,-1.670000,0.940000,301.549988,62.630001,95576.562500,29.44,103.99,65.100006,PM2.5,8002
45.299999,70.940002,12.450000,21.350000,0.900000,78.089996,-1.470000,0.740000,301.109985,64.269997,94926.703125,29.44,104.14,62.875000,PM2.5,8003
43.459999,69.589996,12.390000,21.920000,0.880000,80.239998,-0.980000,0.050000,300.950012,63.540001,94193.843750,29.44,104.3,60.574997,PM2.5,8004
40.330002,66.900002,12.270000,21.309999,0.840000,85.550003,-0.770000,-0.320000,301.420013,61.990002,94487.132812,29.44,104.45,58.450001,PM10,8005
39.779999,65.889999,13.160000,22.590000,0.820000,91.089996,-0.970000,-0.050000,301.790009,62.040001,95128.726562,29.44,104.61,57.945000,PM10,8006
42.840000,67.529999,16.209999,28.059999,0.820000,93.599998,-1.020000,0.510000,301.859985,63.230000,95588.703125,29.44,104.77,59.799999,PM2.5,8007
43.990002,67.099998,16.290001,26.750000,0.760000,96.500000,-0.870000,0.870000,301.869995,64.970001,96195.289062,29.44,104.92,61.237503,PM2.5,8008
43.970001,66.500000,13.440000,18.930000,0.680000,98.589996,-0.860000,1.350000,301.829987,66.489998,96465.867188,29.44,105.08,61.212502,PM2.5,8009
42.410000,65.940002,13.050000,19.260000,0.650000,98.190002,-0.810000,1.780000,301.839996,65.989998,96280.648438,29.44,105.23,59.262501,PM2.5,8010
23.410000,24.250000,5.850000,1.340000,0.180000,58.040001,-1.280000,5.640000,280.250000,97.989998,61777.570312,29.44,99.15,33.442856,PM2.5,8201
25.420000,26.330000,6.510000,1.340000,0.180000,59.680000,0.540000,6.670000,279.609985,99.139999,60961.738281,29.45,99.3,36.314285,PM2.5,8202
26.400000,27.340000,6.950000,1.230000,0.190000,61.639999,1.360000,7.120000,279.380005,97.849998,60450.121094,29.45,99.46,37.714287,PM2.5,8203
27.400000,28.340000,7.150000,1.340000,0.190000,62.330002,1.880000,6.060000,278.940002,97.800003,59835.921875,29.46,99.61,39.142857,PM2.5,8204
27.230000,28.219999,7.270000,1.320000,0.190000,63.380001,2.080000,6.080000,279.399994,94.099998,60079.269531,29.47,99.77,38.899998,PM2.5,8205
27.889999,28.940001,7.730000,1.180000,0.190000,66.440002,1.720000,6.120000,279.769989,90.959999,60246.781250,29.47,99.93,39.842857,PM2.5,8206
29.030001,30.150000,8.100000,1.190000,0.200000,67.669998,2.510000,6.780000,278.809998,92.230003,59192.500000,29.48,100.08,41.471428,PM2.5,8207
29.090000,31.160000,8.490000,1.200000,0.200000,68.209999,3.320000,7.440000,278.630005,90.790001,58703.339844,29.49,100.24,41.557144,PM2.5,8208
29.650000,32.080002,8.750000,1.170000,0.210000,67.470001,1.360000,6.680000,279.910004,87.720001,59846.921875,29.49,100.39,42.357143,PM2.5,8209
30.559999,33.580002,9.030000,1.170000,0.210000,67.980003,-0.640000,6.590000,280.250000,91.699997,61042.730469,29.5,100.55,43.657143,PM2.5,8210
30.629999,35.290001,9.560000,1.210000,0.220000,69.120003,-0.870000,6.560000,279.750000,95.500000,61004.730469,29.5,100.71,43.757141,PM2.5,8211
29.680000,37.380001,10.390000,1.420000,0.230000,69.709999,-0.800000,6.660000,279.040009,98.550003,60516.500000,29.51,100.86,42.400002,PM2.5,8212
25.940001,36.240002,10.790000,1.740000,0.240000,72.690002,0.610000,6.140000,279.529999,97.410004,61374.808594,29.51,101.02,37.057144,PM2.5,8213
25.020000,35.000000,11.030000,1.750000,0.240000,76.760002,2.340000,3.790000,281.339996,89.290001,63113.210938,29.52,101.17,35.742859,PM2.5,8214
28.809999,39.290001,12.050000,2.140000,0.260000,75.849998,2.000000,3.950000,281.209991,87.540001,62864.320312,29.52,101.33,41.157143,PM2.5,8215
32.029999,41.730000,12.060000,1.550000,0.260000,75.220001,0.740000,6.950000,279.910004,85.610001,60603.089844,29.53,101.49,45.757141,PM2.5,8216
32.180000,43.660000,12.460000,1.510000,0.270000,77.750000,-0.910000,5.860000,278.910004,89.779999,59477.128906,29.53,101.64,45.971428,PM2.5,8217
35.380001,50.169998,13.020000,2.250000,0.290000,74.680000,-2.890000,2.480000,277.940002,99.629997,59698.699219,29.54,101.8,50.475002,PM2.5,8218
37.119999,53.119999,13.590000,3.060000,0.310000,78.809998,-2.990000,0.270000,280.869995,99.970001,65064.300781,29.54,101.95,52.649998,PM2.5,8219
35.779999,53.090000,12.560000,4.450000,0.340000,77.279999,-1.180000,-0.600000,286.290009,92.930000,74082.500000,29.54,102.11,51.544998,PM10,8220
35.980000,52.009998,11.970000,4.030000,0.370000,83.500000,-0.960000,-1.940000,287.739990,90.720001,76075.101562,29.55,102.27,51.224998,PM2.5,8221
36.810001,52.639999,10.920000,4.200000,0.380000,81.519997,-1.430000,-2.590000,289.100006,86.879997,77709.562500,29.55,102.42,52.262501,PM2.5,8222
37.250000,53.630001,10.770000,5.150000,0.410000,81.779999,-0.670000,-2.270000,291.779999,79.370003,81673.976562,29.55,102.58,52.812500,PM2.5,8223
44.880001,64.379997,12.390000,7.290000,0.490000,82.489998,-0.580000,-0.600000,289.970001,88.000000,79458.898438,29.56,102.73,62.350002,PM2.5,8224
50.580002,70.750000,13.050000,8.360000,0.540000,85.309998,-1.460000,1.000000,288.790009,91.870003,77191.617188,29.56,102.89,69.475006,PM2.5,8225
52.689999,73.580002,12.950000,10.000000,0.580000,86.839996,-1.980000,1.280000,290.559998,86.769997,79492.976562,29.56,103.05,72.112495,PM2.5,8226
53.480000,76.199997,13.730000,13.910000,0.670000,86.099998,-1.700000,1.510000,292.980011,79.940002,82554.476562,29.57,103.2,73.099998,PM2.5,8227
50.410000,74.139999,14.340000,17.590000,0.750000,84.489998,-0.910000,1.570000,296.679993,68.879997,87122.187500,29.57,103.36,69.262497,PM2.5,8228
46.689999,71.110001,15.030000,22.580000,0.820000,80.050003,0.070000,1.170000,301.200012,57.380001,93226.843750,29.57,103.52,64.612495,PM2.5,8229
47.330002,72.790001,16.559999,30.400000,0.940000,71.250000,-0.340000,0.960000,302.529999,55.840000,95887.789062,29.57,103.67,65.412506,PM2.5,8230
48.680000,73.809998,16.730000,32.549999,0.960000,69.510002,-1.290000,0.930000,301.750000,60.490002,95601.109375,29.57,103.83,67.099998,PM2.5,8231
46.529999,71.870003,14.650000,28.530001,0.920000,72.419998,-1.110000,1.000000,301.420013,62.990002,95547.609375,29.57,103.98,64.412498,PM2.5,8232
42.950001,68.989998,12.570000,23.290001,0.860000,79.040001,-1.040000,0.900000,301.290009,62.919998,94967.156250,29.58,104.14,59.937500,PM2.5,8233
42.389999,68.900002,11.880000,21.709999,0.830000,81.779999,-1.050000,0.650000,300.750000,63.380001,93750.359375,29.58,104.3,59.450001,PM10,8234
40.330002,67.389999,11.910000,20.980000,0.800000,86.930000,-0.660000,0.430000,300.799988,62.709999,93418.906250,29.58,104.45,58.695000,PM10,8235
37.470001,64.940002,12.920000,22.110001,0.780000,92.199997,-0.560000,0.660000,301.339996,61.709999,94010.851562,29.58,104.61,57.470001,PM10,8236
37.820000,64.570000,13.470000,21.180000,0.740000,97.959999,-0.500000,1.070000,301.709991,62.119999,94805.976562,29.58,104.77,57.285000,PM10,8237
39.360001,64.790001,13.680000,20.420000,0.690000,101.379997,-0.550000,1.190000,301.920013,63.520000,95692.468750,29.58,104.92,57.395000,PM10,8238
41.730000,65.519997,14.290000,22.580000,0.640000,100.919998,-0.790000,1.310000,301.910004,65.889999,96383.656250,29.58,105.08,58.412498,PM2.5,8239
42.400002,65.639999,12.850000,17.790001,0.600000,101.489998,-0.900000,1.650000,301.950012,66.410004,96506.273438,29.58,105.23,59.250000,PM2.5,8240
22.870001,23.680000,5.690000,1.180000,0.170000,58.220001,-0.790000,8.180000,278.929993,99.269997,59823.089844,29.57,99.14,32.671429,PM2.5,8433
25.290001,26.170000,6.370000,1.230000,0.180000,59.320000,1.070000,7.870000,278.269989,99.940002,59018.589844,29.58,99.29,36.128574,PM2.5,8434
25.930000,26.840000,6.860000,1.140000,0.180000,62.020000,1.680000,7.500000,279.209991,96.489998,59923.929688,29.59,99.45,37.042858,PM2.5,8435
26.670000,27.610001,7.090000,1.190000,0.190000,63.049999,2.030000,6.550000,279.059998,94.599998,59523.929688,29.6,99.61,38.099998,PM2.5,8436
26.500000,27.459999,7.200000,1.140000,0.190000,64.269997,1.970000,6.300000,279.690002,91.169998,60071.710938,29.6,99.76,37.857143,PM2.5,8437
27.180000,28.200001,7.550000,1.030000,0.190000,67.010002,2.170000,6.290000,279.019989,93.639999,59530.921875,29.61,99.92,38.828571,PM2.5,8438
28.520000,29.590000,7.900000,1.080000,0.190000,67.309998,3.460000,6.750000,278.359985,94.120003,58622.781250,29.62,100.07,40.742859,PM2.5,8439
27.809999,29.889999,8.330000,1.200000,0.200000,67.989998,3.500000,7.050000,280.450012,81.870003,60045.781250,29.62,100.23,39.728569,PM2.5,8440
28.530001,31.030001,8.660000,1.240000,0.210000,67.139999,1.170000,6.080000,281.920013,78.730003,61489.910156,29.63,100.39,40.757145,PM2.5,8441
29.650000,32.990002,9.090000,1.200000,0.210000,69.000000,-0.140000,7.040000,280.320007,90.320000,60920.691406,29.63,100.54,42.357143,PM2.5,8442
29.360001,34.660000,9.460000,1.290000,0.220000,68.949997,0.540000,8.050000,278.880005,96.730003,59834.511719,29.64,100.7,41.942860,PM2.5,8443
