PM2.5(微克每立方米),PM10(微克每立方米),SO2(微克每立方米),NO2(微克每立方米),CO(毫克每立方米),O3(微克每立方米),U(m/s),V(m/s),TEMP(K),RH(%),PSFC(Pa),lat,lon,AQI,Major pollutants,id
33.020000,42.299999,6.980000,4.870000,0.540000,64.860001,-0.030000,0.200000,287.250000,90.599998,71585.726562,35.41,102.92,47.171429,PM2.5,18949
34.340000,48.400002,7.370000,7.480000,0.710000,60.480000,0.060000,-1.000000,289.450012,86.410004,75025.062500,35.41,103.08,49.057144,PM2.5,18950
34.020000,50.439999,7.640000,7.960000,0.730000,58.169998,-0.220000,-0.760000,290.320007,84.510002,76385.078125,35.42,103.25,50.220001,PM10,18951
34.209999,53.650002,8.320000,8.270000,0.770000,56.349998,-1.080000,-0.990000,290.739990,84.050003,77389.640625,35.42,103.42,51.825001,PM10,18952
33.299999,54.959999,8.490000,8.090000,0.750000,50.869999,-2.040000,-0.430000,291.440002,81.489998,78164.203125,35.42,103.58,52.480000,PM10,18953
32.419998,55.529999,8.620000,7.290000,0.720000,46.980000,-3.320000,1.100000,292.429993,78.260002,79040.773438,35.42,103.75,52.764999,PM10,18954
32.709999,56.910000,8.790000,6.220000,0.700000,44.180000,-4.910000,1.200000,292.089996,79.660004,78499.226562,35.42,103.92,53.455002,PM10,18955
33.139999,55.360001,8.800000,4.450000,0.630000,44.950001,-5.100000,1.840000,290.630005,85.120003,76798.203125,35.42,104.08,52.680000,PM10,18956
34.400002,56.090000,8.980000,4.460000,0.620000,45.450001,-3.770000,3.000000,289.630005,89.949997,75849.906250,35.43,104.25,53.044998,PM10,18957
34.849998,55.099998,9.350000,4.300000,0.600000,48.700001,-2.970000,4.010000,290.260010,88.430000,76602.953125,35.43,104.42,52.549999,PM10,18958
34.730000,52.529999,9.800000,4.300000,0.560000,53.730000,-3.050000,4.430000,291.730011,84.419998,78418.562500,35.43,104.58,51.264999,PM10,18959
34.549999,48.759998,10.210000,3.940000,0.510000,60.090000,-3.110000,5.340000,292.329987,82.269997,78995.437500,35.43,104.75,49.357143,PM2.5,18960
35.490002,46.560001,10.570000,3.920000,0.470000,65.739998,-2.700000,6.280000,291.700012,85.180000,78285.609375,35.43,104.92,50.612503,PM2.5,18961
35.709999,44.189999,10.660000,3.980000,0.420000,71.760002,-2.320000,6.330000,291.679993,87.120003,78467.703125,35.43,105.08,50.887497,PM2.5,18962
35.230000,41.919998,10.670000,3.630000,0.360000,77.129997,-2.130000,6.640000,292.190002,85.989998,79218.867188,35.43,105.25,50.287498,PM2.5,18963
34.369999,39.810001,10.820000,3.650000,0.300000,79.680000,-1.880000,6.860000,292.739990,84.459999,80013.007812,35.43,105.42,49.099998,PM2.5,18964
32.759998,37.169998,10.880000,3.620000,0.260000,82.389999,-1.480000,6.840000,293.790009,82.050003,81362.703125,35.43,105.58,46.799999,PM2.5,18965
30.959999,34.410000,10.590000,3.370000,0.230000,83.529999,-1.260000,6.930000,294.309998,79.870003,81850.156250,35.43,105.75,44.228569,PM2.5,18966
29.650000,32.669998,10.010000,3.090000,0.210000,84.059998,-1.000000,6.810000,293.640015,81.180000,81076.382812,35.42,105.92,42.357143,PM2.5,18967
35.349998,38.400002,16.370001,6.530000,0.240000,80.269997,-1.370000,6.340000,294.220001,82.809998,82356.882812,35.42,106.58,50.437500,PM2.5,18971
39.470001,42.990002,18.459999,6.300000,0.260000,83.629997,-1.130000,6.620000,294.799988,84.089996,83844.179688,35.42,106.75,55.587502,PM2.5,18972
42.880001,48.369999,18.420000,5.840000,0.330000,83.970001,-0.530000,5.750000,296.119995,80.379997,85657.281250,35.41,106.92,59.850002,PM2.5,18973
47.389999,54.349998,16.760000,6.000000,0.440000,82.199997,-0.540000,5.460000,296.720001,78.320000,86412.867188,35.41,107.08,65.487503,PM2.5,18974
49.669998,57.880001,15.230000,6.010000,0.520000,81.180000,-0.980000,5.260000,296.820007,77.809998,86400.726562,35.41,107.25,68.337494,PM2.5,18975
53.290001,63.779999,13.600000,6.170000,0.650000,78.839996,-1.670000,4.980000,297.170013,77.209999,86827.593750,35.41,107.42,72.862503,PM2.5,18976
56.060001,68.830002,13.430000,6.820000,0.760000,75.680000,-2.210000,4.960000,297.500000,77.080002,87439.046875,35.4,107.58,76.325005,PM2.5,18977
58.389999,73.339996,13.890000,8.120000,0.860000,73.320000,-2.380000,5.040000,297.480011,77.540001,87693.718750,35.4,107.75,79.237503,PM2.5,18978
57.930000,74.059998,13.270000,8.180000,0.930000,73.089996,-2.330000,5.120000,297.670013,76.440002,87987.031250,35.4,107.92,78.662498,PM2.5,18979
57.459999,74.570000,12.480000,7.880000,1.000000,73.180000,-2.720000,5.410000,297.559998,75.669998,87695.187500,35.39,108.08,78.074997,PM2.5,18980
58.270000,76.300003,11.770000,7.160000,1.050000,72.910004,-3.290000,5.450000,296.679993,78.120003,86705.757812,35.39,108.25,79.087502,PM2.5,18981
61.759998,81.389999,12.110000,7.290000,1.160000,71.300003,-3.550000,5.230000,295.250000,83.660004,85273.562500,35.38,108.42,83.449997,PM2.5,18982
67.070000,88.370003,13.550000,8.190000,1.310000,69.099998,-3.010000,4.840000,293.929993,88.699997,84086.882812,35.38,108.58,90.087502,PM2.5,18983
35.009998,40.169998,7.600000,3.270000,0.410000,70.870003,-2.410000,1.150000,283.429993,98.059998,65200.300781,35.54,102.58,50.012497,PM2.5,19192
35.990002,44.450001,7.440000,5.040000,0.570000,63.320000,-1.460000,1.200000,283.720001,97.980003,65987.656250,35.54,102.74,51.237503,PM2.5,19193
35.849998,49.450001,7.510000,6.840000,0.740000,60.709999,-0.190000,-0.500000,288.179993,89.760002,73314.437500,35.55,102.91,51.062500,PM2.5,19194
35.970001,55.820000,8.210000,10.090000,0.910000,58.590000,0.600000,-1.310000,291.869995,80.830002,79237.578125,35.55,103.08,52.910000,PM10,19195
35.029999,55.840000,8.860000,9.460000,0.840000,56.490002,-0.980000,-0.350000,291.790009,82.250000,78992.593750,35.55,103.25,52.919998,PM10,19196
34.189999,56.150002,9.030000,8.850000,0.800000,53.090000,-2.940000,-0.130000,290.910004,84.599998,77793.382812,35.55,103.41,53.075001,PM10,19197
33.189999,57.169998,8.950000,8.280000,0.770000,46.919998,-3.320000,0.170000,291.329987,83.379997,78574.039062,35.56,103.58,53.584999,PM10,19198
31.870001,56.880001,9.100000,7.300000,0.730000,43.790001,-4.200000,0.570000,292.459991,78.599998,79379.968750,35.56,103.75,53.440002,PM10,19199
32.220001,57.950001,9.160000,6.360000,0.710000,40.750000,-4.880000,0.310000,291.049988,82.709999,77339.593750,35.56,103.91,53.974998,PM10,19200
33.470001,58.209999,9.000000,5.350000,0.670000,38.270000,-3.480000,1.420000,289.149994,90.730003,75429.148438,35.56,104.08,54.105000,PM10,19201
34.180000,58.939999,9.200000,5.400000,0.670000,38.820000,-2.020000,2.850000,289.640015,89.820000,76198.867188,35.56,104.25,54.470001,PM10,19202
33.939999,57.270000,9.400000,5.130000,0.640000,41.549999,-2.150000,3.310000,291.239990,85.190002,78102.296875,35.56,104.42,53.635002,PM10,19203
34.130001,55.090000,9.750000,5.130000,0.610000,46.400002,-2.390000,3.570000,292.149994,83.110001,79261.046875,35.56,104.58,52.544998,PM10,19204
34.189999,51.020000,10.050000,4.420000,0.540000,53.070000,-2.080000,4.370000,292.350006,82.040001,79264.289062,35.56,104.75,50.510002,PM10,19205
34.520000,47.660000,10.480000,4.240000,0.500000,60.520000,-2.000000,5.080000,292.690002,80.949997,79411.250000,35.56,104.92,49.314285,PM2.5,19206
34.790001,44.560001,10.550000,3.950000,0.450000,68.290001,-2.220000,5.270000,292.790009,82.709999,79813.742188,35.56,105.08,49.700001,PM2.5,19207
34.770000,41.959999,10.570000,3.510000,0.380000,75.260002,-2.070000,6.130000,292.500000,84.349998,79502.406250,35.56,105.25,49.671429,PM2.5,19208
34.189999,39.779999,10.670000,3.540000,0.320000,77.070000,-1.740000,6.670000,292.609985,84.559998,79666.476562,35.56,105.42,48.842854,PM2.5,19209
32.869999,37.430000,10.930000,3.650000,0.270000,80.650002,-1.280000,6.900000,293.510010,82.370003,80873.156250,35.56,105.58,46.957142,PM2.5,19210
31.049999,34.590000,10.680000,3.270000,0.230000,82.470001,-0.900000,7.050000,294.119995,79.629997,81518.203125,35.56,105.75,44.357143,PM2.5,19211
35.810001,39.000000,17.059999,7.370000,0.240000,79.790001,-1.350000,6.290000,295.070007,79.860001,83311.101562,35.55,106.59,51.012501,PM2.5,19216
38.959999,42.459999,18.680000,8.040000,0.260000,82.650002,-1.270000,6.540000,295.470001,80.989998,84300.820312,35.55,106.75,54.949997,PM2.5,19217
42.689999,47.720001,18.510000,7.600000,0.310000,82.760002,-0.780000,5.890000,295.820007,80.730003,85040.039062,35.55,106.92,59.612499,PM2.5,19218
46.450001,52.580002,16.610001,5.800000,0.410000,82.339996,-0.560000,5.540000,296.489990,78.559998,85946.593750,35.55,107.09,64.312500,PM2.5,19219
48.660000,55.860001,15.680000,5.760000,0.480000,81.629997,-0.960000,5.260000,296.850006,77.830002,86398.632812,35.54,107.26,67.074997,PM2.5,19220
52.459999,61.770000,14.560000,6.110000,0.610000,79.349998,-1.620000,5.050000,297.100006,77.440002,86743.296875,35.54,107.42,71.824997,PM2.5,19221
56.320000,68.000000,15.040000,7.320000,0.720000,75.440002,-1.910000,5.080000,297.149994,78.089996,87047.453125,35.54,107.59,76.650002,PM2.5,19222
57.020000,70.000000,14.690000,7.310000,0.770000,74.580002,-1.890000,5.380000,297.299988,77.519997,87352.132812,35.53,107.76,77.525002,PM2.5,19223
55.770000,69.580002,14.020000,7.040000,0.810000,74.760002,-1.870000,5.530000,297.760010,75.510002,87935.296875,35.53,107.92,75.962502,PM2.5,19224
54.820000,69.120003,13.300000,6.620000,0.850000,75.110001,-2.220000,5.690000,297.529999,75.160004,87542.492188,35.53,108.09,74.775002,PM2.5,19225
55.869999,70.839996,12.840000,6.170000,0.910000,74.660004,-2.590000,5.670000,296.540009,77.949997,86431.187500,35.52,108.26,76.087502,PM2.5,19226
58.840000,74.760002,13.270000,6.310000,1.000000,73.629997,-2.550000,5.700000,295.260010,82.480003,85008.203125,35.52,108.42,79.800003,PM2.5,19227
63.529999,80.410004,14.950000,7.030000,1.120000,73.129997,-2.080000,5.190000,294.140015,86.639999,83870.343750,35.51,108.59,85.662498,PM2.5,19228
37.509998,49.560001,8.260000,6.390000,0.680000,63.439999,-3.100000,0.530000,286.640015,93.690002,70687.640625,35.68,102.74,53.137497,PM2.5,19438
37.790001,56.860001,8.090000,9.180000,0.930000,60.000000,-0.890000,-0.280000,289.660004,87.019997,75680.406250,35.68,102.91,53.487503,PM2.5,19439
37.130001,60.279999,9.100000,11.610000,1.000000,56.950001,0.120000,-0.310000,292.720001,78.169998,79956.476562,35.69,103.08,55.139999,PM10,19440
35.150002,58.410000,9.650000,10.410000,0.880000,53.630001,-2.100000,0.390000,292.549988,78.160004,79511.773438,35.69,103.24,54.205002,PM10,19441
34.529999,58.740002,9.640000,9.650000,0.830000,48.660000,-3.730000,0.840000,291.209991,82.879997,78101.968750,35.69,103.41,54.370003,PM10,19442
33.080002,58.830002,9.700000,8.990000,0.790000,44.240002,-3.830000,0.980000,291.839996,80.750000,79034.617188,35.69,103.58,54.415001,PM10,19443
32.060001,58.759998,9.800000,7.960000,0.750000,41.150002,-4.420000,0.990000,291.850006,78.739998,78272.156250,35.69,103.75,54.379997,PM10,19444
33.320000,61.439999,9.680000,7.850000,0.760000,35.910000,-3.260000,1.370000,288.609985,90.070000,74318.601562,35.7,103.91,55.720001,PM10,19445
34.040001,61.090000,9.480000,6.060000,0.710000,34.250000,-1.060000,2.130000,288.119995,93.389999,74230.617188,35.7,104.08,55.544998,PM10,19446
33.430000,60.480000,9.540000,5.650000,0.700000,34.369999,-1.150000,2.160000,290.649994,86.459999,77622.593750,35.7,104.25,55.239998,PM10,19447
33.090000,58.619999,9.530000,5.310000,0.670000,36.700001,-2.190000,2.150000,292.109985,82.559998,79484.726562,35.7,104.41,54.309998,PM10,19448
33.740002,57.029999,9.670000,5.490000,0.640000,40.799999,-2.150000,2.290000,292.089996,83.610001,79580.148438,35.7,104.58,53.514999,PM10,19449
33.889999,52.810001,9.880000,4.880000,0.570000,47.099998,-1.690000,2.770000,292.350006,82.389999,79691.906250,35.7,104.75,51.404999,PM10,19450
33.810001,48.709999,10.330000,4.660000,0.520000,55.320000,-1.770000,3.230000,293.320007,79.209999,80510.343750,35.7,104.92,48.709999,PM10,19451
34.130001,45.099998,10.460000,4.000000,0.470000,64.910004,-1.890000,4.030000,293.350006,80.870003,80704.242188,35.7,105.08,48.757145,PM2.5,19452
34.330002,42.130001,10.510000,3.530000,0.400000,73.239998,-1.710000,5.230000,292.920013,82.690002,80017.929688,35.7,105.25,49.042858,PM2.5,19453
34.029999,39.779999,10.650000,3.510000,0.340000,75.199997,-1.630000,5.900000,292.899994,83.739998,79958.929688,35.7,105.42,48.614285,PM2.5,19454
32.990002,37.669998,10.960000,3.710000,0.280000,78.800003,-1.160000,6.680000,293.329987,82.339996,80509.523438,35.7,105.59,47.128574,PM2.5,19455
37.060001,40.410000,17.940001,8.300000,0.250000,79.680000,-1.540000,6.060000,294.929993,80.930000,83263.859375,35.69,106.59,52.575001,PM2.5,19461
38.900002,42.380001,19.070000,9.980000,0.260000,81.260002,-1.090000,6.140000,295.730011,79.629997,84434.429688,35.69,106.76,54.875000,PM2.5,19462
42.099998,46.740002,18.889999,9.480000,0.300000,81.410004,-0.870000,5.910000,296.190002,78.699997,85157.328125,35.69,106.92,58.875000,PM2.5,19463
45.009998,50.259998,16.969999,5.550000,0.360000,83.430000,-0.770000,5.760000,296.559998,77.730003,85779.523438,35.68,107.09,62.512497,PM2.5,19464
46.900002,52.950001,16.490000,5.630000,0.410000,82.570000,-1.030000,5.530000,296.720001,77.959999,86143.429688,35.68,107.26,64.875000,PM2.5,19465
50.639999,58.299999,16.030001,5.980000,0.520000,80.629997,-1.540000,5.340000,296.790009,78.160004,86342.398438,35.68,107.43,69.550003,PM2.5,19466
55.630001,65.459999,17.200001,7.520000,0.640000,76.160004,-1.600000,5.310000,296.480011,79.870003,86244.437500,35.67,107.59,75.787498,PM2.5,19467
55.150002,65.599998,16.010000,6.440000,0.660000,75.849998,-1.410000,5.360000,297.010010,78.180000,86984.039062,35.67,107.76,75.187500,PM2.5,19468
53.070000,63.930000,15.180000,5.790000,0.670000,76.480003,-1.410000,5.370000,297.769989,75.070000,87924.968750,35.67,107.93,72.587502,PM2.5,19469
51.860001,63.020000,14.470000,5.210000,0.690000,77.070000,-1.740000,5.640000,297.420013,75.099998,87383.343750,35.66,108.09,71.074997,PM2.5,19470
52.880001,64.660004,14.250000,4.940000,0.740000,76.519997,-2.060000,5.600000,296.440002,77.809998,86222.726562,35.66,108.26,72.349998,PM2.5,19471
56.470001,69.129997,15.010000,5.230000,0.830000,74.599998,-2.090000,5.490000,295.450012,81.440002,85205.859375,35.65,108.43,76.837502,PM2.5,19472
35.529999,47.389999,9.620000,7.090000,0.600000,70.660004,-3.670000,-1.250000,291.200012,81.540001,77040.968750,35.82,102.74,50.662498,PM2.5,19681
37.070000,56.400002,9.380000,9.840000,0.840000,62.660000,-1.910000,-0.950000,291.959991,80.529999,78367.460938,35.82,102.91,53.200001,PM10,19682
37.090000,61.029999,10.030000,11.830000,0.920000,55.860001,-1.460000,-0.590000,293.279999,75.459999,79891.523438,35.82,103.07,55.514999,PM10,19683
35.980000,61.740002,10.230000,11.790000,0.920000,49.540001,-2.850000,0.220000,293.299988,73.959999,79738.632812,35.82,103.24,55.870003,PM10,19684
35.560001,62.619999,10.370000,11.750000,0.890000,44.799999,-3.830000,1.100000,291.929993,79.169998,78492.296875,35.83,103.41,56.309998,PM10,19685
34.250000,62.720001,10.520000,11.280000,0.840000,40.459999,-3.750000,1.220000,292.010010,78.500000,78708.601562,35.83,103.58,56.360001,PM10,19686
33.340000,62.509998,10.550000,10.330000,0.810000,36.660000,-3.590000,1.460000,291.470001,78.300003,77351.117188,35.83,103.74,56.254997,PM10,19687
34.130001,64.870003,10.470000,10.060000,0.810000,31.340000,-2.010000,2.010000,289.579987,84.980003,75007.546875,35.83,103.91,57.435001,PM10,19688
33.320000,63.020000,10.060000,6.770000,0.760000,31.160000,-1.280000,2.280000,290.600006,84.220001,76990.976562,35.83,104.08,56.510002,PM10,19689
32.740002,61.029999,9.910000,5.570000,0.710000,31.840000,-2.360000,1.860000,291.829987,82.809998,79347.117188,35.83,104.25,55.514999,PM10,19690
32.820000,58.939999,9.640000,4.930000,0.670000,34.130001,-2.440000,1.470000,291.769989,83.699997,79268.578125,35.83,104.41,54.470001,PM10,19691
33.419998,57.380001,9.570000,5.070000,0.650000,37.610001,-1.870000,1.420000,291.859985,84.000000,79504.289062,35.83,104.58,53.690002,PM10,19692
33.490002,53.410000,9.760000,4.990000,0.580000,43.709999,-1.490000,1.860000,292.440002,82.110001,80028.523438,35.84,104.75,51.705002,PM10,19693
33.549999,49.419998,10.200000,4.910000,0.530000,52.150002,-1.570000,2.370000,293.100006,80.559998,80619.898438,35.84,104.92,49.419998,PM10,19694
33.889999,45.570000,10.330000,3.990000,0.470000,62.209999,-1.490000,3.310000,293.200012,81.660004,80808.726562,35.84,105.08,48.414284,PM2.5,19695
34.270000,42.540001,10.440000,3.620000,0.410000,70.949997,-1.410000,4.120000,293.070007,82.870003,80445.070312,35.84,105.25,48.957142,PM2.5,19696
42.099998,46.369999,18.420000,9.060000,0.290000,81.690002,-0.810000,5.770000,295.980011,79.080002,84799.406250,35.82,106.93,58.875000,PM2.5,19706
44.209999,48.910000,17.059999,5.320000,0.340000,84.050003,-0.780000,5.870000,296.339996,78.029999,85353.929688,35.82,107.09,61.512497,PM2.5,19707
45.520000,50.779999,17.209999,5.350000,0.370000,83.589996,-1.020000,5.760000,296.619995,77.839996,85880.429688,35.82,107.26,63.150002,PM2.5,19708
48.590000,54.869999,17.680000,6.030000,0.440000,81.750000,-1.420000,5.660000,296.649994,78.139999,86060.898438,35.81,107.43,66.987503,PM2.5,19709
53.189999,60.830002,19.610001,7.690000,0.510000,78.260002,-1.400000,5.550000,296.179993,80.279999,85747.070312,35.81,107.6,72.737495,PM2.5,19710
52.410000,60.340000,18.840000,6.700000,0.530000,77.769997,-1.230000,5.270000,296.809998,78.529999,86728.203125,35.81,107.76,71.762497,PM2.5,19711
50.080002,58.200001,17.940001,5.750000,0.530000,78.519997,-1.180000,5.120000,297.700012,74.900002,87868.007812,35.8,107.93,68.850006,PM2.5,19712
48.709999,56.959999,16.940001,4.800000,0.540000,79.150002,-1.520000,5.420000,297.230011,75.580002,87212.179688,35.8,108.1,67.137497,PM2.5,19713
49.580002,58.189999,16.990000,4.480000,0.580000,78.949997,-1.920000,5.400000,296.019989,79.360001,85818.390625,35.79,108.27,68.225006,PM2.5,19714
53.340000,62.169998,18.750000,4.760000,0.670000,79.440002,-2.020000,4.880000,295.010010,83.870003,84907.617188,35.79,108.43,72.925003,PM2.5,19715
38.110001,66.269997,10.740000,13.880000,0.940000,53.380001,-3.070000,-1.840000,293.589996,73.080002,79665.437500,35.96,103.07,58.134998,PM10,19926
38.270000,70.400002,10.920000,15.900000,1.010000,46.139999,-3.280000,-0.960000,294.059998,71.309998,80337.953125,35.96,103.24,60.200001,PM10,19927
38.520000,72.330002,11.270000,17.510000,1.010000,41.730000,-3.630000,0.080000,292.760010,75.449997,79014.601562,35.96,103.41,61.165001,PM10,19928
39.700001,80.790001,11.940000,22.430000,1.070000,34.759998,-3.130000,0.510000,292.320007,76.730003,78631.468750,35.96,103.57,65.395004,PM10,19929
39.160000,84.150002,12.360000,23.480000,1.120000,29.100000,-2.310000,-0.050000,292.970001,73.930000,79190.687500,35.97,103.74,67.074997,PM10,19930
36.490002,75.879997,11.990000,17.900000,0.980000,27.160000,-2.340000,0.290000,293.339996,72.870003,79704.507812,35.97,103.91,62.939999,PM10,19931
32.240002,62.700001,10.710000,6.880000,0.770000,30.340000,-3.400000,1.310000,293.579987,74.410004,80691.507812,35.97,104.08,56.349998,PM10,19932
32.439999,60.040001,10.300000,5.000000,0.690000,32.080002,-3.880000,1.510000,292.049988,81.540001,79444.656250,35.97,104.24,55.020000,PM10,19933
33.180000,58.880001,9.740000,4.560000,0.660000,32.860001,-2.580000,1.150000,290.619995,87.690002,77962.867188,35.97,104.41,54.440002,PM10,19934
33.419998,57.200001,9.490000,4.710000,0.640000,36.000000,-1.220000,1.270000,291.339996,85.830002,78999.226562,35.97,104.58,53.599998,PM10,19935
33.470001,53.840000,9.770000,5.180000,0.590000,42.180000,-0.750000,1.940000,292.329987,82.410004,80014.703125,35.97,104.75,51.919998,PM10,19936
33.580002,49.919998,10.250000,5.220000,0.540000,50.759998,-0.960000,2.670000,293.010010,80.680000,80577.359375,35.97,104.92,49.919998,PM10,19937
33.580002,45.490002,10.270000,4.000000,0.480000,61.150002,-1.250000,3.450000,293.329987,80.790001,80913.523438,35.97,105.08,47.971432,PM2.5,19938
34.180000,42.570000,10.490000,3.580000,0.420000,70.949997,-1.370000,3.750000,293.000000,83.260002,80441.531250,35.97,105.25,48.828571,PM2.5,19939
42.090000,46.070000,18.190001,7.880000,0.280000,83.820000,-0.730000,5.810000,295.619995,79.769997,84150.953125,35.96,106.93,58.862499,PM2.5,19949
43.009998,47.099998,17.260000,4.980000,0.300000,84.949997,-0.840000,5.820000,296.220001,78.029999,85031.781250,35.95,107.1,60.012497,PM2.5,19950
44.410000,48.869999,18.040001,5.190000,0.320000,83.820000,-1.140000,5.710000,296.559998,77.809998,85778.031250,35.95,107.27,61.762501,PM2.5,19951
46.500000,51.470001,19.240000,5.850000,0.350000,83.349998,-1.320000,5.780000,296.480011,78.360001,85836.046875,35.95,107.43,64.375000,PM2.5,19952
50.090000,55.820000,21.180000,7.280000,0.390000,81.309998,-1.300000,5.610000,296.190002,79.680000,85623.406250,35.95,107.6,68.862503,PM2.5,19953
49.950001,55.930000,21.520000,7.160000,0.410000,80.070000,-1.350000,5.270000,296.829987,77.980003,86701.937500,35.94,107.77,68.687500,PM2.5,19954
47.980000,54.000000,20.549999,6.090000,0.420000,80.339996,-1.250000,5.080000,297.420013,75.660004,87582.203125,35.94,107.94,66.224998,PM2.5,19955
46.450001,52.430000,19.059999,4.690000,0.420000,80.830002,-1.340000,5.180000,296.850006,76.959999,86879.093750,35.93,108.1,64.312500,PM2.5,19956
47.580002,53.900002,19.350000,4.370000,0.450000,80.680000,-1.730000,5.260000,295.600006,81.269997,85504.242188,35.93,108.27,65.725006,PM2.5,19957
51.709999,58.500000,21.330000,4.680000,0.530000,80.290001,-1.890000,5.090000,294.660004,85.470001,84620.531250,35.93,108.44,70.887497,PM2.5,19958
39.320000,72.160004,12.090000,16.450001,0.970000,53.610001,-2.770000,-1.630000,293.959991,70.680000,79819.257812,36.09,103.07,61.080002,PM10,20171
42.860001,88.839996,12.600000,25.070000,1.220000,40.930000,-2.960000,-1.270000,294.730011,68.989998,80781.343750,36.1,103.23,69.419998,PM10,20172
46.759998,102.070000,14.080000,34.360001,1.380000,34.480000,-2.940000,-0.790000,294.000000,71.690002,80180.148438,36.1,103.4,76.035004,PM10,20173
58.090000,150.940002,17.790001,58.779999,1.960000,23.650000,-2.570000,-0.460000,294.299988,70.110001,80619.382812,36.1,103.57,100.470001,PM10,20174
53.799999,138.970001,17.360001,54.029999,1.880000,22.100000,-2.600000,-1.050000,295.119995,67.760002,81884.523438,36.1,103.74,94.485001,PM10,20175
43.450001,101.300003,14.550000,32.340000,1.340000,26.629999,-3.440000,-0.510000,295.640015,66.150002,82673.757812,36.1,103.91,75.650002,PM10,20176
32.320000,62.660000,11.190000,7.000000,0.750000,32.919998,-4.490000,0.870000,294.380005,71.339996,81528.093750,36.1,104.08,56.330002,PM10,20177
32.770000,59.669998,10.450000,4.730000,0.680000,33.810001,-4.150000,1.520000,291.079987,84.150002,78178.843750,36.11,104.24,54.834999,PM10,20178
33.790001,58.849998,9.770000,4.330000,0.650000,33.400002,-2.150000,1.590000,289.519989,91.589996,76807.382812,36.11,104.41,54.424999,PM10,20179
33.750000,56.990002,9.460000,4.550000,0.640000,35.849998,-0.490000,1.660000,290.890015,87.500000,78552.429688,36.11,104.58,53.495003,PM10,20180
33.270000,53.720001,9.860000,5.690000,0.610000,41.840000,-0.020000,2.250000,292.890015,80.139999,80632.039062,36.11,104.75,51.860001,PM10,20181
33.130001,49.520000,10.410000,5.730000,0.550000,51.250000,-0.450000,2.920000,294.019989,76.879997,81651.976562,36.11,104.92,49.520000,PM10,20182
33.139999,44.750000,10.280000,4.010000,0.470000,61.740002,-1.080000,3.760000,293.829987,78.459999,81303.476562,36.11,105.08,47.342857,PM2.5,20183
34.009998,42.240002,10.570000,3.570000,0.410000,71.489998,-1.470000,4.000000,293.040009,82.089996,80327.859375,36.11,105.25,48.585712,PM2.5,20184
34.570000,40.330002,11.050000,3.530000,0.350000,74.980003,-1.290000,4.320000,292.100006,86.370003,79210.882812,36.11,105.42,49.385715,PM2.5,20185
43.290001,46.580002,18.680000,5.330000,0.270000,84.879997,-1.040000,5.700000,295.970001,78.800003,84757.726562,36.09,107.1,60.362503,PM2.5,20195
44.369999,48.470001,19.090000,5.130000,0.300000,84.220001,-1.250000,5.770000,296.029999,79.040001,85118.312500,36.09,107.27,61.712498,PM2.5,20196
46.139999,50.599998,20.330000,5.960000,0.320000,83.930000,-1.240000,5.800000,296.119995,79.120003,85357.851562,36.08,107.44,63.924999,PM2.5,20197
48.540001,53.580002,22.059999,7.100000,0.340000,82.739998,-1.310000,5.400000,296.519989,78.300003,86013.812500,36.08,107.61,66.925003,PM2.5,20198
48.430000,53.700001,23.139999,7.580000,0.360000,81.480003,-1.560000,5.240000,297.049988,76.879997,86927.523438,36.08,107.77,66.787498,PM2.5,20199
47.169998,52.459999,22.170000,6.530000,0.370000,81.330002,-1.540000,5.200000,296.899994,77.089996,86934.859375,36.07,107.94,65.212494,PM2.5,20200
46.279999,51.520000,20.389999,4.930000,0.370000,81.190002,-1.420000,5.030000,296.049988,79.809998,86053.960938,36.07,108.11,64.099998,PM2.5,20201
47.669998,53.299999,21.150000,4.830000,0.410000,80.680000,-1.590000,5.040000,295.250000,82.739998,85233.312500,36.07,108.28,65.837494,PM2.5,20202
52.040001,58.259998,23.610001,5.330000,0.500000,79.320000,-1.910000,4.930000,294.920013,85.260002,85162.656250,36.06,108.45,71.300003,PM2.5,20203
59.560001,66.900002,27.320000,6.650000,0.650000,74.250000,-2.350000,4.710000,295.029999,86.919998,85835.382812,36.06,108.61,80.700005,PM2.5,20204
38.570000,73.500000,11.630000,16.469999,0.970000,51.220001,-2.680000,-1.180000,294.489990,67.239998,80186.523438,36.23,103.06,61.750000,PM10,20416
41.570000,88.120003,12.690000,24.040001,1.160000,41.380001,-2.880000,-1.380000,295.109985,65.820000,80893.492188,36.23,103.23,69.059998,PM10,20417
47.590000,112.889999,15.480000,38.380001,1.460000,30.870001,-3.060000,-0.970000,295.279999,66.330002,81379.007812,36.23,103.4,81.445000,PM10,20418
57.099998,148.720001,19.030001,55.580002,1.900000,25.570000,-3.440000,-0.900000,295.290009,66.370003,81614.250000,36.24,103.57,99.360001,PM10,20419
52.889999,134.149994,17.330000,48.490002,1.770000,25.190001,-3.660000,-0.970000,295.040009,67.610001,81602.593750,36.24,103.74,92.074997,PM10,20420
44.610001,105.040001,14.980000,32.680000,1.390000,28.100000,-3.660000,-0.560000,295.209991,67.269997,82077.101562,36.24,103.91,77.520004,PM10,20421
33.320000,63.980000,11.280000,7.760000,0.770000,35.529999,-3.450000,0.450000,294.329987,70.239998,81223.312500,36.24,104.07,56.989998,PM10,20422
